,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,1,0,0,0.0
1,,,,1,1,0,1,0.0
2,,,,1,1,1,0,0.0
3,12.5,36.15,,1,1,0,0,20.0
4,12.5,36.15,-22.5,1,1,0,0,10.0
5,12.5,36.25,-22.5,1,1,0,1,20.0
6,12.5,46.25,-22.5,1,1,1,1,10.0
7,12.5,46.25,-21.972375,1,1,1,1,10.0
8,12.5,36.25,-21.972375,1,1,1,1,10.0
9,12.5,36.25,-20.0,1,1,1,1,10.0
10,12.5,46.25,-20.0,1,1,1,1,10.0
11,12.5,46.25,-19.472375,1,1,1,1,10.0
12,12.5,36.25,-19.472375,1,1,1,1,10.0
13,12.5,36.25,-17.5,1,1,1,1,10.0
14,12.5,46.25,-17.5,1,1,1,1,10.0
15,12.5,46.25,-16.972375,1,1,1,1,10.0
16,12.5,36.25,-16.972375,1,1,1,0,10.0
17,12.5,36.25,-15.0,1,1,0,0,20.0
18,11.972375,36.25,-15.0,1,1,0,0,20.0
19,11.972375,37.5,-15.0,1,1,0,0,20.0
20,11.972375,37.5,-23.75,1,1,0,1,20.0
21,11.972375,37.5,-15.0,1,1,1,0,10.0
22,11.972375,40.0,-15.0,1,1,0,0,20.0
23,11.972375,40.0,-23.75,1,1,0,1,20.0
24,11.972375,40.0,-15.0,1,1,1,0,10.0
25,11.972375,42.5,-15.0,1,1,0,0,20.0
26,11.972375,42.5,-23.75,1,1,0,1,20.0
27,11.972375,42.5,-15.0,1,1,1,0,10.0
28,11.972375,45.0,-15.0,1,1,0,0,20.0
29,11.972375,45.0,-23.75,1,1,0,1,20.0
30,11.972375,45.0,-15.0,1,1,1,0,10.0
31,11.972375,45.0,10.0,1,0,0,0,20.0
