,x,y,z,p11_before,p11_after,p2_before,p2_after,speed
163,12.5,56.03,-6.4723749999999995,1,1,1,0,0.0
164,12.5,61.03,-21.397,1,1,0,0,5.0
165,12.5,61.03,-21.397,1,1,0,0,5.0
166,12.5,61.03,-21.397,1,1,0,1,0.0
167,12.5,61.03,-21.397,1,1,1,0,0.0
168,12.5,61.03,-16.397,1,1,0,0,5.0
169,12.5,61.03,-16.397,1,1,0,0,5.0
170,12.5,61.03,-16.397,1,1,0,1,0.0
171,12.5,61.03,-16.397,1,1,1,0,0.0
172,12.5,61.03,-11.397,1,1,0,0,5.0
173,12.5,61.03,-11.397,1,1,0,0,5.0
174,12.5,61.03,-11.397,1,1,0,1,0.0
175,12.5,61.03,-11.397,1,1,1,0,0.0
176,12.5,61.03,-6.397,1,1,0,0,5.0
177,12.5,61.03,-6.397,1,1,0,0,5.0
178,12.5,61.03,-6.397,1,1,0,1,0.0
179,12.5,61.03,-6.397,1,1,1,0,0.0
180,12.5,66.03,-21.24625,1,1,0,0,5.0
181,12.5,66.03,-21.24625,1,1,0,0,5.0
182,12.5,66.03,-21.24625,1,1,0,1,0.0
183,12.5,66.03,-21.24625,1,1,1,0,0.0
184,12.5,66.03,-16.24625,1,1,0,0,5.0
185,12.5,66.03,-16.24625,1,1,0,0,5.0
186,12.5,66.03,-16.24625,1,1,0,1,0.0
187,12.5,66.03,-16.24625,1,1,1,0,0.0
188,12.5,66.03,-11.24625,1,1,0,0,5.0
189,12.5,66.03,-11.24625,1,1,0,0,5.0
190,12.5,66.03,-11.24625,1,1,0,1,0.0
191,12.5,66.03,-11.24625,1,1,1,0,0.0
192,12.5,66.03,-6.24625,1,1,0,0,5.0
193,12.5,66.03,-6.24625,1,1,0,0,5.0
194,12.5,66.03,-6.24625,1,1,0,1,0.0
195,12.5,66.03,-6.24625,1,1,1,0,0.0
196,12.5,66.03,-6.24625,1,0,0,0,0.0
197,12.5,66.03,10.0,0,0,0,0,20.0
198,12.5,180.0,10.0,0,0,0,0,20.0
199,30.0,180.0,10.0,0,0,0,0,20.0
