,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,1,0,0,0.0
1,,,,1,1,0,1,0.0
2,,,,1,1,1,0,0.0
3,12.5,58.65,,1,1,0,0,20.0
4,12.5,58.65,-22.5,1,1,0,0,10.0
5,12.5,58.75,-22.5,1,1,0,1,20.0
6,12.5,68.75,-22.5,1,1,1,1,10.0
7,12.5,68.75,-21.74625,1,1,1,1,10.0
8,12.5,58.75,-21.74625,1,1,1,1,10.0
9,12.5,58.75,-20.0,1,1,1,1,10.0
10,12.5,68.75,-20.0,1,1,1,1,10.0
11,12.5,68.75,-19.24625,1,1,1,1,10.0
12,12.5,58.75,-19.24625,1,1,1,1,10.0
13,12.5,58.75,-17.5,1,1,1,1,10.0
14,12.5,68.75,-17.5,1,1,1,1,10.0
15,12.5,68.75,-16.74625,1,1,1,1,10.0
16,12.5,58.75,-16.74625,1,1,1,0,10.0
17,12.5,58.75,-15.0,1,1,0,0,20.0
18,11.74625,58.75,-15.0,1,1,0,0,20.0
19,11.74625,60.0,-15.0,1,1,0,0,20.0
20,11.74625,60.0,-23.75,1,1,0,1,20.0
21,11.74625,60.0,-15.0,1,1,1,0,10.0
22,11.74625,62.5,-15.0,1,1,0,0,20.0
23,11.74625,62.5,-23.75,1,1,0,1,20.0
24,11.74625,62.5,-15.0,1,1,1,0,10.0
25,11.74625,65.0,-15.0,1,1,0,0,20.0
26,11.74625,65.0,-23.75,1,1,0,1,20.0
27,11.74625,65.0,-15.0,1,1,1,0,10.0
28,11.74625,67.5,-15.0,1,1,0,0,20.0
29,11.74625,67.5,-23.75,1,1,0,1,20.0
30,11.74625,67.5,-15.0,1,1,1,0,10.0
31,11.74625,67.5,10.0,1,0,0,0,20.0
