,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,1,0,0,0.0
1,,,,1,1,0,0,0.0
2,,,,1,1,0,1,0.0
3,,,,1,1,1,0,0.0
4,,,-15.0,1,1,0,0,20.0
5,12.5,,-15.0,1,1,0,0,20.0
6,12.5,51.633,-15.0,1,1,0,0,20.0
7,12.5,51.633,-22.5,1,1,0,1,20.0
8,12.5,51.633,-15.0,1,1,1,0,10.0
9,12.5,52.236,-15.0,1,1,0,0,20.0
10,12.5,52.236,-22.5,1,1,0,1,20.0
11,12.5,52.236,-15.0,1,1,1,0,10.0
12,12.5,52.236,-15.0,1,1,0,0,20.0
13,12.5,52.236,-15.0,1,1,0,0,20.0
14,12.5,55.339,-15.0,1,1,0,0,20.0
15,12.5,55.339,-22.5,1,1,0,1,20.0
16,12.5,55.339,-15.0,1,1,1,0,10.0
17,12.5,55.942,-15.0,1,1,0,0,20.0
18,12.5,55.942,-22.5,1,1,0,1,20.0
19,12.5,55.942,-15.0,1,1,1,0,10.0
20,11.897,49.9375,-15.0,1,1,0,0,20.0
21,11.897,49.9375,-21.25,1,1,0,0,10.0
22,11.897,50.0375,-21.25,1,1,0,1,20.0
23,11.897,57.5375,-21.25,1,1,1,1,10.0
24,11.897,57.5375,-19.583333333333332,1,1,1,1,10.0
25,11.897,50.0375,-19.583333333333332,1,1,1,1,10.0
26,11.897,50.0375,-17.916666666666668,1,1,1,1,10.0
27,11.897,57.5375,-17.916666666666668,1,1,1,1,10.0
28,11.897,57.5375,-16.25,1,1,1,1,10.0
29,11.897,50.0375,-16.25,1,1,1,0,10.0
30,11.897,50.0375,10.0,1,0,0,0,20.0
