,x,y,z,p11_before,p11_after,p2_before,p2_after,speed
108,11.593,45.0,-20.0,0,0,0,1,0.0
109,11.593,45.0,-20.0,0,0,1,0,0.0
110,11.593,45.0,-18.0,0,0,0,0,10.0
111,11.593,45.0,-18.0,0,0,0,0,10.0
112,11.593,45.0,-18.0,0,0,0,1,0.0
113,11.593,45.0,-18.0,0,0,1,0,0.0
114,11.593,45.0,-16.0,0,0,0,0,10.0
115,11.593,45.0,-16.0,0,0,0,0,10.0
116,11.593,45.0,-16.0,0,0,0,1,0.0
117,11.593,45.0,-16.0,0,0,1,0,0.0
118,11.593,45.0,-14.0,0,0,0,0,10.0
119,11.593,45.0,-14.0,0,0,0,0,10.0
120,11.593,45.0,-14.0,0,0,0,1,0.0
121,11.593,45.0,-14.0,0,0,1,0,0.0
122,11.593,45.0,-12.0,0,0,0,0,10.0
123,11.593,45.0,-12.0,0,0,0,0,10.0
124,11.593,45.0,-12.0,0,0,0,1,0.0
125,11.593,45.0,-12.0,0,0,1,0,0.0
126,11.593,5.0,-12.0,0,0,0,0,10.0
127,11.593,5.0,-12.5,0,0,0,0,10.0
128,11.593,5.0,-12.5,0,0,0,0,10.0
129,11.593,5.0,-12.5,0,0,0,1,0.0
130,11.593,5.0,-12.5,0,0,1,0,0.0
131,11.593,5.0,-10.5,0,0,0,0,10.0
132,11.593,5.0,-10.5,0,0,0,0,10.0
133,11.593,5.0,-10.5,0,0,0,1,0.0
134,11.593,5.0,-10.5,0,0,1,0,0.0
135,11.593,5.0,-8.5,0,0,0,0,10.0
136,11.593,5.0,-8.5,0,0,0,0,10.0
137,11.593,5.0,-8.5,0,0,0,1,0.0
138,11.593,5.0,-8.5,0,0,1,0,0.0
139,11.593,5.0,-6.5,0,0,0,0,10.0
140,11.593,5.0,-6.5,0,0,0,0,10.0
141,11.593,5.0,-6.5,0,0,0,1,0.0
142,11.593,5.0,-6.5,0,0,1,0,0.0
143,11.593,10.0,-6.5,0,0,0,0,10.0
144,11.593,10.0,-12.5,0,0,0,0,10.0
145,11.593,10.0,-12.5,0,0,0,0,10.0
146,11.593,10.0,-12.5,0,0,0,1,0.0
147,11.593,10.0,-12.5,0,0,1,0,0.0
148,11.593,10.0,-10.5,0,0,0,0,10.0
149,11.593,10.0,-10.5,0,0,0,0,10.0
150,11.593,10.0,-10.5,0,0,0,1,0.0
151,11.593,10.0,-10.5,0,0,1,0,0.0
152,11.593,10.0,-8.5,0,0,0,0,10.0
153,11.593,10.0,-8.5,0,0,0,0,10.0
154,11.593,10.0,-8.5,0,0,0,1,0.0
155,11.593,10.0,-8.5,0,0,1,0,0.0
156,11.593,10.0,-6.5,0,0,0,0,10.0
157,11.593,10.0,-6.5,0,0,0,0,10.0
158,11.593,10.0,-6.5,0,0,0,1,0.0
159,11.593,10.0,-6.5,0,0,1,0,0.0
160,11.593,15.0,-6.5,0,0,0,0,10.0
161,11.593,15.0,-12.5,0,0,0,0,10.0
162,11.593,15.0,-12.5,0,0,0,0,10.0
163,11.593,15.0,-12.5,0,0,0,1,0.0
164,11.593,15.0,-12.5,0,0,1,0,0.0
165,11.593,15.0,-10.5,0,0,0,0,10.0
166,11.593,15.0,-10.5,0,0,0,0,10.0
167,11.593,15.0,-10.5,0,0,0,1,0.0
168,11.593,15.0,-10.5,0,0,1,0,0.0
169,11.593,15.0,-8.5,0,0,0,0,10.0
170,11.593,15.0,-8.5,0,0,0,0,10.0
171,11.593,15.0,-8.5,0,0,0,1,0.0
172,11.593,15.0,-8.5,0,0,1,0,0.0
173,11.593,15.0,-6.5,0,0,0,0,10.0
174,11.593,15.0,-6.5,0,0,0,0,10.0
175,11.593,15.0,-6.5,0,0,0,1,0.0
176,11.593,15.0,-6.5,0,0,1,0,0.0
177,11.593,20.0,-6.5,0,0,0,0,10.0
178,11.593,20.0,-12.5,0,0,0,0,10.0
179,11.593,20.0,-12.5,0,0,0,0,10.0
180,11.593,20.0,-12.5,0,0,0,1,0.0
181,11.593,20.0,-12.5,0,0,1,0,0.0
182,11.593,20.0,-10.5,0,0,0,0,10.0
183,11.593,20.0,-10.5,0,0,0,0,10.0
184,11.593,20.0,-10.5,0,0,0,1,0.0
185,11.593,20.0,-10.5,0,0,1,0,0.0
186,11.593,20.0,-8.5,0,0,0,0,10.0
187,11.593,20.0,-8.5,0,0,0,0,10.0
188,11.593,20.0,-8.5,0,0,0,1,0.0
189,11.593,20.0,-8.5,0,0,1,0,0.0
190,11.593,20.0,-6.5,0,0,0,0,10.0
191,11.593,20.0,-6.5,0,0,0,0,10.0
192,11.593,20.0,-6.5,0,0,0,1,0.0
193,11.593,20.0,-6.5,0,0,1,0,0.0
194,11.593,25.0,-6.5,0,0,0,0,10.0
195,11.593,25.0,-12.5,0,0,0,0,10.0
196,11.593,25.0,-12.5,0,0,0,0,10.0
197,11.593,25.0,-12.5,0,0,0,1,0.0
198,11.593,25.0,-12.5,0,0,1,0,0.0
199,11.593,25.0,-10.5,0,0,0,0,10.0
200,11.593,25.0,-10.5,0,0,0,0,10.0
201,11.593,25.0,-10.5,0,0,0,1,0.0
202,11.593,25.0,-10.5,0,0,1,0,0.0
203,11.593,25.0,-8.5,0,0,0,0,10.0
204,11.593,25.0,-8.5,0,0,0,0,10.0
205,11.593,25.0,-8.5,0,0,0,1,0.0
206,11.593,25.0,-8.5,0,0,1,0,0.0
207,11.593,25.0,-6.5,0,0,0,0,10.0
208,11.593,25.0,-6.5,0,0,0,0,10.0
209,11.593,25.0,-6.5,0,0,0,1,0.0
210,11.593,25.0,-6.5,0,0,1,0,0.0
211,11.593,25.0,10.0,0,0,0,0,20.0
212,11.593,180.0,10.0,0,0,0,0,20.0
213,30.0,180.0,10.0,0,0,0,0,20.0
