,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,23.502,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,20.0,23.502,,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,20.0,23.502,,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20.0,23.502,-22.5,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,20.0,23.502,-22.5,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6,20.0,23.929,-22.5,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
7,5.0,23.929,-22.5,29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
8,3.0,23.929,-22.5,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9,3.0,26.944,-22.5,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10,12.5,26.944,-22.5,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,12.5,26.944,-22.5,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,12.5,26.944,-22.5,36,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,12.5,26.944,-22.5,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12.5,26.944,-22.5,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,12.5,26.944,-22.5,41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,20.0,26.944,-22.5,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
17,20.0,24.381249999999998,-22.5,44,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
18,5.0,24.381249999999998,-22.5,46,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
19,3.0,24.381249999999998,-22.5,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20,3.0,26.944,-22.5,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21,12.5,26.944,-22.5,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,12.5,26.944,-22.5,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,12.5,26.944,-22.5,53,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,12.5,26.944,-22.5,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,12.5,26.944,-22.5,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,12.5,26.944,-22.5,58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,20.0,26.944,-22.5,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
28,20.0,24.8335,-22.5,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
29,5.0,24.8335,-22.5,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
30,3.0,24.8335,-22.5,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
31,3.0,26.944,-22.5,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
32,12.5,26.944,-22.5,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
33,12.5,26.944,-22.5,66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,12.5,26.944,-22.5,68,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,12.5,26.944,-22.5,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12.5,26.944,-22.5,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,12.5,26.944,-22.5,73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,12.5,26.944,-20.0,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
39,20.0,26.944,-20.0,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
40,20.0,26.944,-20.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
41,20.0,26.944,-17.5,78,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
42,5.0,26.944,-17.5,80,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
43,3.0,26.944,-17.5,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
44,3.0,29.959,-17.5,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45,12.5,29.959,-17.5,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
46,12.5,29.959,-17.5,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,12.5,29.959,-17.5,87,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,12.5,29.959,-17.5,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,12.5,29.959,-17.5,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,12.5,29.959,-17.5,92,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,20.0,29.959,-17.5,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
52,20.0,27.39625,-17.5,95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
53,5.0,27.39625,-17.5,97,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
54,3.0,27.39625,-17.5,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
55,3.0,29.959,-17.5,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
56,12.5,29.959,-17.5,101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
57,12.5,29.959,-17.5,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,12.5,29.959,-17.5,104,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,12.5,29.959,-17.5,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12.5,29.959,-17.5,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,12.5,29.959,-17.5,109,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62,20.0,29.959,-17.5,111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
63,20.0,27.848499999999998,-17.5,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
64,5.0,27.848499999999998,-17.5,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
65,3.0,27.848499999999998,-17.5,114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
66,3.0,29.959,-17.5,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,12.5,29.959,-17.5,116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,12.5,29.959,-17.5,117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,12.5,29.959,-17.5,119,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,12.5,29.959,-17.5,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,12.5,29.959,-17.5,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,12.5,29.959,-17.5,124,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
