,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.5,2.5,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4,12.5,2.5,,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,12.5,2.5,,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6,12.5,2.5,-13.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7,17.5,2.5,-13.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,17.5,2.5,-21.25,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
9,17.5,2.5,-15.0,31,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
10,17.5,2.5,-13.0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,17.5,5.515,-13.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,17.5,5.515,-17.5,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,17.5,5.515,-17.5,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,17.5,5.515,-17.5,38,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,17.5,5.515,-17.5,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17.5,5.515,-17.5,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,17.5,5.515,-17.5,43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,17.5,5.515,-13.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
19,17.5,2.8015,-13.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20,17.5,2.8015,-21.25,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21,17.5,2.8015,-15.0,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,17.5,2.8015,-13.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23,17.5,5.515,-13.0,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24,17.5,5.515,-17.5,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25,17.5,5.515,-17.5,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,17.5,5.515,-17.5,54,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,17.5,5.515,-17.5,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,17.5,5.515,-17.5,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,17.5,5.515,-17.5,59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,12.5,5.515,-17.5,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
31,12.5,2.5,-17.5,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
32,12.5,2.5,-3.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
33,7.5,2.5,-3.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34,7.5,2.5,-11.25,65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
35,7.5,2.5,-5.0,67,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
36,7.5,2.5,-3.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
37,7.5,5.515,-3.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
38,7.5,5.515,-7.5,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
39,7.5,5.515,-7.5,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,7.5,5.515,-7.5,74,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,7.5,5.515,-7.5,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.5,5.515,-7.5,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,7.5,5.515,-7.5,79,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,7.5,5.515,-3.0,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45,7.5,2.8015,-3.0,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
46,7.5,2.8015,-11.25,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
47,7.5,2.8015,-5.0,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
48,7.5,2.8015,-3.0,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
49,7.5,5.515,-3.0,86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
50,7.5,5.515,-7.5,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
51,7.5,5.515,-7.5,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,7.5,5.515,-7.5,90,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,7.5,5.515,-7.5,92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,7.5,5.515,-7.5,93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,7.5,5.515,-7.5,95,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,12.5,5.515,-7.5,97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
57,12.5,8.706,-7.5,98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
58,12.5,8.706,-13.0,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
59,17.5,8.706,-13.0,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
60,17.5,8.706,-21.25,101,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
61,17.5,8.706,-15.0,103,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
62,17.5,8.706,-13.0,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
63,17.5,11.721,-13.0,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
64,17.5,11.721,-17.5,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
65,17.5,11.721,-17.5,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,17.5,11.721,-17.5,110,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,17.5,11.721,-17.5,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,17.5,11.721,-17.5,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,17.5,11.721,-17.5,115,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,17.5,11.721,-13.0,117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
71,17.5,9.0075,-13.0,118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
72,17.5,9.0075,-21.25,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
73,17.5,9.0075,-15.0,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74,17.5,9.0075,-13.0,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
75,17.5,11.721,-13.0,122,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
76,17.5,11.721,-17.5,123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
77,17.5,11.721,-17.5,124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,17.5,11.721,-17.5,126,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,17.5,11.721,-17.5,128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,17.5,11.721,-17.5,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,17.5,11.721,-17.5,131,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82,12.5,11.721,-17.5,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
83,12.5,8.706,-17.5,134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
84,12.5,8.706,-3.0,135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
85,7.5,8.706,-3.0,136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
86,7.5,8.706,-11.25,137,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
87,7.5,8.706,-5.0,139,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
88,7.5,8.706,-3.0,141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
89,7.5,11.721,-3.0,142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
90,7.5,11.721,-7.5,143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
91,7.5,11.721,-7.5,144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,7.5,11.721,-7.5,146,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,7.5,11.721,-7.5,148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,7.5,11.721,-7.5,149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,7.5,11.721,-7.5,151,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,7.5,11.721,-3.0,153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
97,7.5,9.0075,-3.0,154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
98,7.5,9.0075,-11.25,155,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
99,7.5,9.0075,-5.0,156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
100,7.5,9.0075,-3.0,157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
101,7.5,11.721,-3.0,158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
102,7.5,11.721,-7.5,159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
103,7.5,11.721,-7.5,160,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,7.5,11.721,-7.5,162,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,7.5,11.721,-7.5,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,7.5,11.721,-7.5,165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,7.5,11.721,-7.5,167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108,7.5,11.721,10.0,169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
