,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.5,64.56,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4,12.5,64.56,,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,12.5,64.56,,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6,12.5,64.56,-13.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7,17.5,64.56,-13.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,17.5,64.56,-21.25,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
9,17.5,64.56,-15.0,31,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
10,17.5,64.56,-13.0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,17.5,67.575,-13.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,17.5,67.575,-17.5,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,17.5,67.575,-17.5,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,17.5,67.575,-17.5,38,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,17.5,67.575,-17.5,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17.5,67.575,-17.5,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,17.5,67.575,-17.5,43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,17.5,67.575,-13.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
19,17.5,65.31375,-13.0,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20,17.5,65.31375,-21.25,47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
21,17.5,65.31375,-15.0,49,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
22,17.5,65.31375,-13.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23,17.5,67.575,-13.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24,17.5,67.575,-17.5,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25,17.5,67.575,-17.5,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,17.5,67.575,-17.5,56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,17.5,67.575,-17.5,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,17.5,67.575,-17.5,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,17.5,67.575,-17.5,61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,17.5,67.575,-13.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
31,17.5,66.0675,-13.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
32,17.5,66.0675,-21.25,65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
33,17.5,66.0675,-15.0,67,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
34,17.5,66.0675,-13.0,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
35,17.5,67.575,-13.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
36,17.5,67.575,-17.5,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
37,17.5,67.575,-17.5,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,17.5,67.575,-17.5,74,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,17.5,67.575,-17.5,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,17.5,67.575,-17.5,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,17.5,67.575,-17.5,79,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,12.5,67.575,-17.5,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
43,12.5,64.56,-17.5,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
44,12.5,64.56,-3.0,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
45,7.5,64.56,-3.0,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
46,7.5,64.56,-11.25,85,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
47,7.5,64.56,-5.0,87,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
48,7.5,64.56,-3.0,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
49,7.5,67.575,-3.0,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
50,7.5,67.575,-7.5,91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
51,7.5,67.575,-7.5,92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,7.5,67.575,-7.5,94,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,7.5,67.575,-7.5,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,7.5,67.575,-7.5,97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,7.5,67.575,-7.5,99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,7.5,67.575,-3.0,101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
57,7.5,65.31375,-3.0,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
58,7.5,65.31375,-11.25,103,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
59,7.5,65.31375,-5.0,105,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
60,7.5,65.31375,-3.0,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
61,7.5,67.575,-3.0,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
62,7.5,67.575,-7.5,109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
63,7.5,67.575,-7.5,110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64,7.5,67.575,-7.5,112,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,7.5,67.575,-7.5,114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,7.5,67.575,-7.5,115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,7.5,67.575,-7.5,117,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,7.5,67.575,-3.0,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,7.5,66.0675,-3.0,120,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
70,7.5,66.0675,-11.25,121,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
71,7.5,66.0675,-5.0,123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
72,7.5,66.0675,-3.0,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
73,7.5,67.575,-3.0,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74,7.5,67.575,-7.5,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
75,7.5,67.575,-7.5,128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,7.5,67.575,-7.5,130,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,7.5,67.575,-7.5,132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,7.5,67.575,-7.5,133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,7.5,67.575,-7.5,135,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,12.5,67.575,-7.5,137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
81,12.5,70.766,-7.5,138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
82,12.5,70.766,-13.0,139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83,17.5,70.766,-13.0,140,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84,17.5,70.766,-21.25,141,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
85,17.5,70.766,-15.0,143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
86,17.5,70.766,-13.0,145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
87,17.5,73.781,-13.0,146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
88,17.5,73.781,-17.5,147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
89,17.5,73.781,-17.5,148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90,17.5,73.781,-17.5,150,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,17.5,73.781,-17.5,152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,17.5,73.781,-17.5,153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,17.5,73.781,-17.5,155,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,17.5,73.781,-13.0,157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
95,17.5,71.51975,-13.0,158,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
96,17.5,71.51975,-21.25,159,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
97,17.5,71.51975,-15.0,161,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
98,17.5,71.51975,-13.0,163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
99,17.5,73.781,-13.0,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
100,17.5,73.781,-17.5,165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
101,17.5,73.781,-17.5,166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102,17.5,73.781,-17.5,168,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,17.5,73.781,-17.5,170,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,17.5,73.781,-17.5,171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105,17.5,73.781,-17.5,173,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106,17.5,73.781,-13.0,175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
107,17.5,72.2735,-13.0,176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
108,17.5,72.2735,-21.25,177,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
109,17.5,72.2735,-15.0,179,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
110,17.5,72.2735,-13.0,181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
111,17.5,73.781,-13.0,182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
112,17.5,73.781,-17.5,183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
113,17.5,73.781,-17.5,184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,17.5,73.781,-17.5,186,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,17.5,73.781,-17.5,188,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,17.5,73.781,-17.5,189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
117,17.5,73.781,-17.5,191,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,12.5,73.781,-17.5,193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
119,12.5,70.766,-17.5,194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
120,12.5,70.766,-3.0,195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
121,7.5,70.766,-3.0,196,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
122,7.5,70.766,-11.25,197,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
123,7.5,70.766,-5.0,199,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
124,7.5,70.766,-3.0,201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
125,7.5,73.781,-3.0,202,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
126,7.5,73.781,-7.5,203,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
127,7.5,73.781,-7.5,204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
