,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.5,58.53,,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4,12.5,58.53,,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,12.5,58.53,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6,12.5,58.53,-13.25,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7,17.5,58.53,-13.25,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8,17.5,58.53,-17.25,30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
9,17.5,58.53,-21.25,32,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
10,17.5,58.53,-16.25,33,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
11,17.5,58.53,-13.25,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,14.5,58.53,-13.25,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,14.5,61.545,-13.25,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
14,17.5,61.545,-17.75,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
15,17.5,61.545,-17.75,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,17.5,61.545,-17.75,41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,17.5,61.545,-17.75,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,17.5,61.545,-17.75,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,17.5,61.545,-17.75,46,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,17.5,61.545,-13.25,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21,17.5,59.28375,-13.25,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,17.5,59.28375,-21.25,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23,17.5,59.28375,-16.25,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24,17.5,59.28375,-13.25,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25,14.5,59.28375,-13.25,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
26,14.5,61.545,-13.25,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
27,17.5,61.545,-17.75,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
