,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,22,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.5,50.0,,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4,12.5,50.0,-21.25,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,12.5,50.0,-21.25,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6,11.5,50.0,-21.25,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
7,7.5,50.0,-21.25,29,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
8,7.5,58.0,-21.25,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
9,7.5,60.0,-21.25,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10,7.5,60.0,-17.632,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,7.5,54.4,-17.632,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,7.5,54.4,-17.632,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,7.5,54.4,-17.632,37,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,7.5,54.4,-17.632,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,7.5,54.4,-17.632,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,7.5,54.4,-17.632,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,7.5,50.0,-17.632,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18,7.5,50.0,-18.235,45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
19,7.5,50.0,-20.647,47,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
20,7.5,58.0,-20.647,48,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
21,7.5,60.0,-20.647,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
22,7.5,60.0,-17.632,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23,7.5,54.4,-17.632,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24,7.5,54.4,-17.632,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,7.5,54.4,-17.632,55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,7.5,54.4,-17.632,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,7.5,54.4,-17.632,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,7.5,54.4,-17.632,60,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,7.5,50.0,-17.632,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
30,7.5,50.0,-18.1144,63,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
31,7.5,50.0,-20.044,65,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
32,7.5,58.0,-20.044,66,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
33,7.5,60.0,-20.044,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34,7.5,60.0,-17.632,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
35,7.5,54.4,-17.632,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
36,7.5,54.4,-17.632,71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,7.5,54.4,-17.632,73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,7.5,54.4,-17.632,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,7.5,54.4,-17.632,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,7.5,54.4,-17.632,78,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,7.5,50.0,-17.632,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
42,7.5,50.0,-17.5,81,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
43,7.5,50.0,-17.5,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
44,8.1,50.0,-17.5,83,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
45,10.5,50.0,-17.5,85,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
46,10.5,58.0,-17.5,86,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
47,10.5,60.0,-17.5,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
48,10.5,60.0,-13.882,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
49,10.5,54.4,-13.882,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
50,10.5,54.4,-13.882,91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,10.5,54.4,-13.882,93,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,10.5,54.4,-13.882,95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,10.5,54.4,-13.882,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,10.5,54.4,-13.882,98,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,10.5,50.0,-13.882,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
56,10.5,50.0,-14.485,101,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
57,10.5,50.0,-16.897,103,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
58,10.5,58.0,-16.897,104,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
59,10.5,60.0,-16.897,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
60,10.5,60.0,-13.882,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
61,10.5,54.4,-13.882,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
62,10.5,54.4,-13.882,109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63,10.5,54.4,-13.882,111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,10.5,54.4,-13.882,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,10.5,54.4,-13.882,114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,10.5,54.4,-13.882,116,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,10.5,50.0,-13.882,118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
68,10.5,50.0,-14.3644,119,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
69,10.5,50.0,-16.294,121,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
70,10.5,58.0,-16.294,122,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
71,10.5,60.0,-16.294,124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
72,10.5,60.0,-13.882,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
73,10.5,54.4,-13.882,126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74,10.5,54.4,-13.882,127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,10.5,54.4,-13.882,129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,10.5,54.4,-13.882,131,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,10.5,54.4,-13.882,132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,10.5,54.4,-13.882,134,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,10.5,50.0,-13.882,136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
80,10.5,50.0,-13.750000000000002,137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
81,10.5,50.0,-13.750000000000002,138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
82,11.1,50.0,-13.750000000000002,139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
83,13.499999999999998,50.0,-13.750000000000002,141,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
84,13.499999999999998,58.0,-13.750000000000002,142,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
85,13.499999999999998,60.0,-13.750000000000002,144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
86,13.499999999999998,60.0,-10.132000000000001,145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
87,13.499999999999998,54.4,-10.132000000000001,146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
88,13.499999999999998,54.4,-10.132000000000001,147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89,13.499999999999998,54.4,-10.132000000000001,149,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,13.499999999999998,54.4,-10.132000000000001,151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,13.499999999999998,54.4,-10.132000000000001,152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,13.499999999999998,54.4,-10.132000000000001,154,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,13.499999999999998,50.0,-10.132000000000001,156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
94,13.499999999999998,50.0,-10.735000000000003,157,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
95,13.499999999999998,50.0,-13.147000000000002,159,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
96,13.499999999999998,58.0,-13.147000000000002,160,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
97,13.499999999999998,60.0,-13.147000000000002,162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
98,13.499999999999998,60.0,-10.132000000000001,163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
99,13.499999999999998,54.4,-10.132000000000001,164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
100,13.499999999999998,54.4,-10.132000000000001,165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,13.499999999999998,54.4,-10.132000000000001,167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,13.499999999999998,54.4,-10.132000000000001,169,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,13.499999999999998,54.4,-10.132000000000001,170,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,13.499999999999998,54.4,-10.132000000000001,172,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,13.499999999999998,50.0,-10.132000000000001,174,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
106,13.499999999999998,50.0,-10.614400000000002,175,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
107,13.499999999999998,50.0,-12.544000000000002,177,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
108,13.499999999999998,58.0,-12.544000000000002,178,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
109,13.499999999999998,60.0,-12.544000000000002,180,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
110,13.499999999999998,60.0,-10.132000000000001,181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
111,13.499999999999998,54.4,-10.132000000000001,182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
112,13.499999999999998,54.4,-10.132000000000001,183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,13.499999999999998,54.4,-10.132000000000001,185,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,13.499999999999998,54.4,-10.132000000000001,187,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,13.499999999999998,54.4,-10.132000000000001,188,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116,13.499999999999998,54.4,-10.132000000000001,190,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,13.499999999999998,50.0,-10.132000000000001,192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
118,13.499999999999998,50.0,-10.0,193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
119,13.499999999999998,50.0,-10.0,194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
120,14.1,50.0,-10.0,195,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
121,16.5,50.0,-10.0,197,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
122,16.5,58.0,-10.0,198,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
