,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p7_before,p7_after,p4_before,p4_after,speed
0,,,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,,,,23,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,,,,24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.0,53.5,,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4,5.0,53.5,-5.0,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,5.0,53.5,-5.0,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,5.0,53.5,-5.0,29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,5.0,53.5,-10.0,31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,5.0,53.5,-10.0,32,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,5.0,53.5,-10.0,34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,5.0,53.5,-21.25,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
11,5.0,49.0,-21.25,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,5.5,49.0,-21.25,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
13,7.5,49.0,-21.25,40,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
14,7.5,57.0,-21.25,41,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
15,7.5,58.5,-21.25,43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
16,4.5,58.5,-21.25,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
17,4.5,58.5,-17.632,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18,7.5,53.4,-17.632,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
19,7.5,53.4,-17.632,47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,7.5,53.4,-17.632,49,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,7.5,53.4,-17.632,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,7.5,53.4,-17.632,52,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,7.5,53.4,-17.632,54,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,7.5,49.0,-17.632,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25,7.5,49.0,-20.647,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
26,7.5,57.0,-20.647,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
27,7.5,58.5,-20.647,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
