,x,y,z,p11_before,p11_after,p0_before,p0_after,speed
0,,,,0,0,0,0,0.0
1,17.5,18.794,,0,1,0,0,20.0
2,17.5,18.794,,1,1,0,1,0.0
3,17.5,18.794,,1,1,1,0,0.0
4,17.5,18.794,-22.5,1,1,0,0,20.0
5,17.5,20.0,-22.5,1,1,0,1,20.0
6,7.5,20.0,-22.5,1,1,1,0,10.0
7,7.5,21.809,-22.5,1,1,0,0,10.0
8,12.5,21.809,-22.5,1,1,0,0,10.0
9,12.5,21.809,-22.5,1,1,0,0,0.0
10,17.5,21.809,-22.5,1,1,0,0,10.0
11,17.5,20.527625,-22.5,1,1,0,0,10.0
12,7.5,20.527625,-22.5,1,1,0,0,10.0
13,7.5,21.809,-22.5,1,1,0,0,10.0
14,12.5,21.809,-22.5,1,1,0,0,10.0
15,12.5,21.809,-22.5,1,1,0,0,0.0
16,12.5,21.809,-20.0,1,1,0,0,20.0
17,17.5,21.809,-20.0,1,1,0,0,20.0
18,17.5,20.0,-20.0,1,1,0,0,20.0
19,17.5,20.0,-17.5,1,1,0,1,20.0
20,7.5,20.0,-17.5,1,1,1,0,10.0
21,7.5,21.809,-17.5,1,1,0,0,10.0
22,12.5,21.809,-17.5,1,1,0,0,10.0
23,12.5,21.809,-17.5,1,1,0,0,0.0
24,17.5,21.809,-17.5,1,1,0,0,10.0
25,17.5,20.527625,-17.5,1,1,0,0,10.0
26,7.5,20.527625,-17.5,1,1,0,0,10.0
27,7.5,21.809,-17.5,1,1,0,0,10.0
28,12.5,21.809,-17.5,1,1,0,0,10.0
29,12.5,21.809,-17.5,1,1,0,0,0.0
30,12.5,21.809,-15.0,1,1,0,0,20.0
31,17.5,21.809,-15.0,1,1,0,0,20.0
32,17.5,20.0,-15.0,1,1,0,0,20.0
33,17.5,20.0,-12.5,1,1,0,1,20.0
34,7.5,20.0,-12.5,1,1,1,0,10.0
35,7.5,21.809,-12.5,1,1,0,0,10.0
36,12.5,21.809,-12.5,1,1,0,0,10.0
37,12.5,21.809,-12.5,1,1,0,0,0.0
38,17.5,21.809,-12.5,1,1,0,0,10.0
39,17.5,20.527625,-12.5,1,1,0,0,10.0
40,7.5,20.527625,-12.5,1,1,0,0,10.0
41,7.5,21.809,-12.5,1,1,0,0,10.0
42,12.5,21.809,-12.5,1,1,0,0,10.0
43,12.5,21.809,-12.5,1,1,0,0,0.0
44,12.5,21.809,-10.0,1,1,0,0,20.0
45,17.5,21.809,-10.0,1,1,0,0,20.0
46,17.5,20.0,-10.0,1,1,0,0,20.0
47,17.5,20.0,-7.5,1,1,0,1,20.0
48,7.5,20.0,-7.5,1,1,1,0,10.0
49,7.5,21.809,-7.5,1,1,0,0,10.0
50,12.5,21.809,-7.5,1,1,0,0,10.0
51,12.5,21.809,-7.5,1,1,0,0,0.0
52,17.5,21.809,-7.5,1,1,0,0,10.0
53,17.5,20.527625,-7.5,1,1,0,0,10.0
54,7.5,20.527625,-7.5,1,1,0,0,10.0
55,7.5,21.809,-7.5,1,1,0,0,10.0
56,12.5,21.809,-7.5,1,1,0,0,10.0
57,12.5,21.809,-7.5,1,1,0,0,0.0
58,12.5,21.809,-5.0,1,1,0,0,20.0
59,17.5,21.809,-5.0,1,1,0,0,20.0
60,17.5,20.0,-5.0,1,1,0,0,20.0
61,17.5,20.0,10.0,1,0,0,0,20.0
