,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p4_before,p4_after,p7_before,p7_after,speed
0,,,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.5,46.382,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,7.5,46.382,,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,7.5,46.382,,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,,26,,,,,-1000.0,25.0,,,
5,7.5,46.382,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
6,7.5,46.382,,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7,7.5,53.1405,-17.5,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,7.5,53.1405,-17.5,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
9,7.5,53.1405,-19.249999999999996,31,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44.44444444444444
10,7.5,53.1405,-20.0,33,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,44.44444444444444
11,15.5,53.1405,-20.0,34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44.44444444444444
12,18.5,53.1405,-20.0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
13,18.5,53.1405,-18.0,37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
14,18.5,57.3615,-18.0,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
15,12.3,57.3615,-20.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
16,12.3,57.3615,-20.0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,12.3,57.3615,-20.0,42,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,12.3,57.3615,-20.0,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,12.3,57.3615,-20.0,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,12.3,57.3615,-20.0,47,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,7.5,57.3615,-20.0,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
22,7.5,54.723375,-20.0,50,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,44.44444444444444
23,7.5,53.59275,-20.0,52,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,44.44444444444444
24,15.5,53.59275,-20.0,53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44.44444444444444
25,18.5,53.59275,-20.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
26,18.5,53.59275,-18.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
27,18.5,57.3615,-18.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
28,12.3,57.3615,-20.0,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444
29,12.3,57.3615,-20.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,12.3,57.3615,-20.0,61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,12.3,57.3615,-20.0,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,12.3,57.3615,-20.0,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,12.3,57.3615,-20.0,66,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
