,x,y,z,line,p3_before,p3_after,p0_before,p0_after,p7_before,p7_after,p4_before,p4_after,speed
0,,,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.5,36.382,,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,7.5,36.382,,24,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,7.5,36.382,,25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,,,26,,,,,,,-1000.0,10.0,
5,7.5,36.382,,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
6,7.5,36.382,,28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7,7.5,37.1105,-7.5,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8,7.5,37.1105,-7.5,30,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7.5,37.1105,-7.5,32,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,9.5,39.1105,-10.0,34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
11,9.5,39.1105,-10.0,35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,9.5,39.1105,-10.0,37,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,7.5,37.1105,-7.499999999999998,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
14,7.5,37.1105,-7.499999999999998,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
15,7.5,37.1105,-9.749999999999998,41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.444444444444445
16,7.5,37.1105,-9.999999999999998,43,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.444444444444445
17,15.5,37.1105,-9.999999999999998,44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.444444444444445
18,18.5,37.1105,-9.999999999999998,46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
19,18.5,37.1105,-7.999999999999998,47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
20,18.5,41.3315,-7.999999999999998,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
21,12.3,41.3315,-9.999999999999998,49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
22,12.3,41.3315,-9.999999999999998,50,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,12.3,41.3315,-9.999999999999998,52,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,12.3,41.3315,-9.999999999999998,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,12.3,41.3315,-9.999999999999998,55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,12.3,41.3315,-9.999999999999998,57,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,7.5,41.3315,-9.999999999999998,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
28,7.5,37.9019375,-9.999999999999998,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
29,15.5,37.9019375,-9.999999999999998,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
30,18.5,37.9019375,-9.999999999999998,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
31,18.5,37.9019375,-7.999999999999998,63,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
32,18.5,41.3315,-7.999999999999998,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
33,12.3,41.3315,-9.999999999999998,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
34,12.3,41.3315,-9.999999999999998,66,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,12.3,41.3315,-9.999999999999998,68,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,12.3,41.3315,-9.999999999999998,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,12.3,41.3315,-9.999999999999998,71,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,12.3,41.3315,-9.999999999999998,73,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,12.3,41.3315,-10.249999999999998,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
40,7.5,41.3315,-10.249999999999998,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
41,7.5,40.1255,-12.5,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
42,7.5,40.1255,-12.5,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
43,7.5,40.1255,-14.75,79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.444444444444445
44,7.5,40.1255,-15.0,81,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.444444444444445
45,15.5,40.1255,-15.0,82,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.444444444444445
46,18.5,40.1255,-15.0,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
47,18.5,40.1255,-13.0,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
48,18.5,44.3465,-13.0,86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
49,12.3,44.3465,-15.0,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
50,12.3,44.3465,-15.0,88,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,12.3,44.3465,-15.0,90,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,12.3,44.3465,-15.0,92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,12.3,44.3465,-15.0,93,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,12.3,44.3465,-15.0,95,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,7.5,44.3465,-15.0,97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
56,7.5,40.9169375,-15.0,98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
57,15.5,40.9169375,-15.0,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
58,18.5,40.9169375,-15.0,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
59,18.5,40.9169375,-13.0,101,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
60,18.5,44.3465,-13.0,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
61,12.3,44.3465,-15.0,103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445
62,12.3,44.3465,-15.0,104,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,12.3,44.3465,-15.0,106,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,12.3,44.3465,-15.0,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,12.3,44.3465,-15.0,109,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,12.3,44.3465,-15.0,111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
