,x,y,z,p11_before,p11_after,p2_before,p2_after,speed
0,,,,0,0,0,0,10.0
1,,,,0,0,0,0,20.0
2,,,-12.5,0,0,0,0,10.0
3,0.0,0.0,-12.5,0,0,0,0,10.0
4,0.0,0.0,-12.5,0,0,0,1,0.0
5,0.0,0.0,-12.5,0,0,1,0,0.0
6,15.15075,0.0,-12.5,0,0,0,0,10.0
7,15.15075,3.5,-12.5,0,0,0,0,10.0
8,15.15075,3.5,-12.5,0,0,0,0,10.0
9,15.15075,3.5,-12.5,0,0,0,1,0.0
10,15.15075,3.5,-12.5,0,0,1,0,0.0
11,15.15075,7.5,-12.5,0,0,0,0,10.0
12,15.15075,7.5,-12.5,0,0,0,0,10.0
13,15.15075,7.5,-12.5,0,0,0,1,0.0
14,15.15075,7.5,-12.5,0,0,1,0,0.0
15,15.15075,11.5,-12.5,0,0,0,0,10.0
16,15.15075,11.5,-12.5,0,0,0,0,10.0
17,15.15075,11.5,-12.5,0,0,0,1,0.0
18,15.15075,11.5,-12.5,0,0,1,0,0.0
19,17.650750000000002,11.5,-12.5,0,0,0,0,10.0
20,17.650750000000002,3.5,-12.5,0,0,0,0,10.0
21,17.650750000000002,3.5,-12.5,0,0,0,0,10.0
22,17.650750000000002,3.5,-12.5,0,0,0,1,0.0
23,17.650750000000002,3.5,-12.5,0,0,1,0,0.0
24,17.650750000000002,7.5,-12.5,0,0,0,0,10.0
25,17.650750000000002,7.5,-12.5,0,0,0,0,10.0
26,17.650750000000002,7.5,-12.5,0,0,0,1,0.0
27,17.650750000000002,7.5,-12.5,0,0,1,0,0.0
28,17.650750000000002,11.5,-12.5,0,0,0,0,10.0
29,17.650750000000002,11.5,-12.5,0,0,0,0,10.0
30,17.650750000000002,11.5,-12.5,0,0,0,1,0.0
31,17.650750000000002,11.5,-12.5,0,0,1,0,0.0
32,20.150750000000002,11.5,-12.5,0,0,0,0,10.0
33,20.150750000000002,3.5,-12.5,0,0,0,0,10.0
34,20.150750000000002,3.5,-12.5,0,0,0,0,10.0
35,20.150750000000002,3.5,-12.5,0,0,0,1,0.0
36,20.150750000000002,3.5,-12.5,0,0,1,0,0.0
37,20.150750000000002,7.5,-12.5,0,0,0,0,10.0
38,20.150750000000002,7.5,-12.5,0,0,0,0,10.0
39,20.150750000000002,7.5,-12.5,0,0,0,1,0.0
40,20.150750000000002,7.5,-12.5,0,0,1,0,0.0
41,20.150750000000002,11.5,-12.5,0,0,0,0,10.0
42,20.150750000000002,11.5,-12.5,0,0,0,0,10.0
43,20.150750000000002,11.5,-12.5,0,0,0,1,0.0
44,20.150750000000002,11.5,-12.5,0,0,1,0,0.0
45,15.1884375,11.5,-12.5,0,0,0,0,10.0
46,15.1884375,15.375,-12.5,0,0,0,0,10.0
47,15.1884375,15.375,-12.5,0,0,0,0,10.0
48,15.1884375,15.375,-12.5,0,0,0,1,0.0
49,15.1884375,15.375,-12.5,0,0,1,0,0.0
50,15.1884375,19.375,-12.5,0,0,0,0,10.0
51,15.1884375,19.375,-12.5,0,0,0,0,10.0
52,15.1884375,19.375,-12.5,0,0,0,1,0.0
53,15.1884375,19.375,-12.5,0,0,1,0,0.0
54,15.1884375,23.375,-12.5,0,0,0,0,10.0
